"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:56","Dlaczego w ogóle obchodzi cię, co się dzieje na zewnątrz? Przecież i tak się stąd nie wydostaniemy.","Какое тебе дело до того, что происходит на воле? Нам ведь всё равно отсюда не выбраться.","","","Kirgo-CH0-None-Hero-5576","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:57","Ludzie z Nowego Obozu i typy żyjące na bagnie twierdzą inaczej. Ale masz rację, pewnie spędzimy tu resztę życia.","Ну, ребята из Нового лагеря и те, кто живёт на болоте, с тобой не согласятся. Но вообще ты прав. Скорее всего, не выбраться. ","","","Kirgo-CH0-None-Kirgo-48595","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:58","Ja tam uważam, że warto sobie czasem przypomnieć, że świat nie kończy się na tej zasranej, niebieskiej kopule. Inaczej bym zwariował.","Только хоть иногда полезно вспоминать, что за пределами сраного купола тоже есть жизнь. Просто чтобы не рехнуться.","","","Kirgo-CH0-None-Kirgo-58994","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:64","A może ci opowiem w zamian za bezpieczny nocleg?","Если поделюсь новостями, найдёшь мне место для ночлега? ","","","Kirgo-CH0-None-Hero-57845","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:65","Może jedna z tych waszych chatek?","Скажем, в одном из ваших домов?","","","Kirgo-CH0-None-Hero-75065","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:66","Boisz się cieniostwora, co? Pozwoliłbym ci, gdyby to zależało ode mnie, ale tak nie jest. Przykro mi.","Мракориса боишься? Будь моя воля, я бы тебя пустил, но это не мне решать. Прости, приятель.","","","Kirgo-CH0-None-Kirgo-5289","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:73","No trudno.","Ладно.","","","Kirgo-CH0-None-Hero-75802-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:73","Szczerze, to nawet nie ma co tu dużo opowiadać. Każdy sra w gacie z powodu wojny, a wszystkie chore historie o orkach też nie pomagają.","Ну, рассказывать особо нечего. Все в напряжении из‑за войны. К тому же про орков ходят жуткие истории — от этого становится ещё неспокойнее. ","","","Kirgo-CH0-None-Hero-49599-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:74","Krąży jednak plotka, że Nordmarczycy odnieśli kilka małych zwycięstw. I tyle.","По слухам, нордмарцам удалось одержать пару небольших побед — это уже неплохо. ","","","Kirgo-CH0-None-Hero-7847","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:75","Chwała Innosowi. Miejmy nadzieję, że uda im się odzyskać część kopalń. Nie ma znaczenia, ilu więźniów wyśle tu król – na dłuższą metę nie ma szans, żebyśmy nadążyli za popytem.","Хвала Инносу. Будем надеяться, они отвоюют другие месторождения. Запросы короля всё растут, мы скоро загнёмся сколько б людей он к нам ни отправлял.","","","Kirgo-CH0-None-Kirgo-86946","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:76","A co z Khorinis? Miałeś szansę zobaczyć miasto, gdy cię tu przewozili?","Что скажешь про Хоринис? Ты видел город, когда тебя этапировали?","","","Kirgo-CH0-None-Kirgo-51889","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:78","Niestety nie. Przez cały czas byłem zamknięty.","Почти нет. Меня всё время держали под замком.","","","Kirgo-CH0-None-Hero-69630","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:78","Szkoda. Brakuje mi tego miasta. Mieszkałem tam przez kilka lat po opuszczeniu Varantu. Miałem nawet kobietę... Rosę.","Жаль. Эх, скучаю я по нему. Переехал туда из Варанта и пару лет жил там с одной женщиной… Её звали Роза.","","","Kirgo-CH0-None-Kirgo-15646","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:79","Nie wyobrażam sobie słodszej istoty. Była lepszym człowiekiem, niż ja kiedykolwiek będę.","Милейшее создание на свете, и так чиста душой, что нам и не снилось.  ","","","Kirgo-CH0-None-Kirgo-28860-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:82","Cholera, znowu zaczynam biadolić jak stary dziad. Wybacz.","Тьфу, ударился в воспоминания, как старый дед. Прости. ","","","Kirgo-CH0-None-Kirgo-50097","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:83","Czy to prawda, że w ogóle nie ma tu kobiet?","Я слышал, что здесь совсем нет женщин. Это правда?","","False","DIA_GRD_251_Kirgo_Hello_Too_Bad.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_About_Women","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:87","Twoja kolej. Jakie masz dla mnie rady?","Твоя очередь. Что посоветуешь?","","False","DIA_GRD_251_Kirgo_Hello_Too_Bad.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Any_Advice","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:93","Nie mam na to czasu.","У меня нет на это времени.","","","Kirgo-CH0-None-Hero-42421","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:98","Hm, szkoda. No ale jak wolisz.","Очень жаль. Но как хочешь, дело твоё.","","","Kirgo-CH0-None-Kirgo-13085","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:104","Nie twój interes.","Это не твоё дело.","","","Kirgo-CH0-None-Hero-73711","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:104","Nie jesteś specjalnie rozmowny, co? Mnie to lata, ale radzę spuścić z tonu. Samotnicy szybko tu giną.","А ты не из болтливых, да? Мне-то всё равно, но на твоём месте я бы не был таким заносчивым. Одиночки здесь долго не живут. ","","","Kirgo-CH0-None-Kirgo-8473","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:113","Twoja kolej. Jakie masz dla mnie rady?","Твоя очередь. Что посоветуешь?","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-99779","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:113","Dołącz do Starego Obozu. Jesteśmy sercem Kolonii. Wszystko, co wysyłają nam z zewnątrz, trafia do nas.","Выбирай Старый лагерь. Он в самом сердце колонии. Все поставки снаружи идут через нас.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-70361","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:115","Chyba że osuną się skały...","Если только не случается оползень…","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-25026","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:115","Nie przejmuj się tym. Nasi chłopcy uporają się z tym w mgnieniu oka. Gomez jest surowy, ale wie, jak zarządzać tym miejscem.","За это не переживай, наши парни живо всё расчистят. Гомез — мужик суровый, но и порядок поддерживать умеет.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-58252","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:117","Gomez? To twój szef?","Гомез — твой начальник?","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-59810","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:117","Jest najbardziej wpływowym człowiekiem w Starym Obozie. Poprowadził bunt więźniów i teraz tam rządzi.","Это самый могущественный человек в Старом лагере. Он возглавил восстание каторжников и взял власть в свои руки.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-34033","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:119","To on mówi królowi, czego chcemy w zamian za rudę, a król to dostarcza.","Это он объявляет королю, что мы хотим получить за руду. И король даёт нам то, что он просит.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-18590","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:120","Rozumiem.","Понятно.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-26319","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:120","Jeszcze jedno. Wyglądasz na kogoś, kto potrafi posługiwać się mieczem. Co powiesz na mały sparing?","Да, и ещё: мне кажется, ты умеешь держать в руках меч. Не хочешь немного отточить мастерство?","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-52548","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:123","W przyszłym tygodniu czeka mnie walka. W zamian nauczę cię kilku sztuczek.","У меня бой на следующей неделе. Давай поупражняемся? Могу показать тебе парочку приёмов.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-630","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:125","Może za chwilę.","Может быть, позже.","","False","DIA_GRD_251_Kirgo_Hello_Any_Advice.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Maybe_Later","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:126","Dobrze, czemu nie.","Хорошо, почему бы и нет.","","False","DIA_GRD_251_Kirgo_Hello_Any_Advice.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Why_Not","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:127","Wybacz, ale muszę lecieć.","Извини, но мне пора.","","False","DIA_GRD_251_Kirgo_Hello_Any_Advice.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Sorry_But_No","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:131","„Czeka cię walka”?","Что за бой на следующей неделе?","","False","DIA_GRD_251_Kirgo_Hello_Any_Advice.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Are_You_Going_To_Fight","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:134","„Czeka cię walka”?","Что за бой на следующей неделе?","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-1372","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:138","Tak, na arenie. Będziesz mógł ją zobaczyć.","Бой на арене! Сам увидишь.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-68105","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:145","Wybacz, ale muszę lecieć.","Извини, но мне пора.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-91130","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:151","Trudno. Może innym razem.","Жаль. Ну, может, в другой раз.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-3837","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:154","Dobrze, czemu nie.","Хорошо, почему бы и нет.  ","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-95013","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:158","Świetnie! Daj znać, jak będziesz gotowy.","Отлично! Будешь готов — скажи.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-63047","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:162","Może za chwilę.","Может быть, позже.","","False","DIA_GRD_251_Kirgo_Hello_Why_Not.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Ready_To_Fight_Maybe_Later","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:164","Jestem gotowy do walki.","Я готов сразиться.","","False","DIA_GRD_251_Kirgo_Hello_Why_Not.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Ready_To_Fight_I_Am_Ready","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:236","Dobrze. Ja się nigdzie nie wybieram.","Конечно. Я пока никуда не ухожу.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-41448","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:185","Czy to prawda, że w ogóle nie ma tu kobiet?","Я слышал, что здесь совсем нет женщин. Это правда?","","","Kirgo-CH0-None-Hero-24591","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:186","Są, ale tylko te sprowadzone przez Magnatów, by spełniały ich zachcianki. Uważaj, bo jeśli zawiesisz na którejś oko, Gomez każe cię wychłostać.","Кроме тех, которых рудные бароны держат для своего удовольствия. Но если хоть взглянешь в их сторону, Гомез с тебя живьём шкуру спустит. ","","","Kirgo-CH0-None-Kirgo-12464","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:189","Krążą plotki o jakiejś parze, która uciekła i gdzieś się ukrywa, ale ja w to nie wierzę. Ludzie uwielbiają gadać... i chlać... a potem gadać jeszcze więcej.","Ходят слухи, что пара этих краль сбежала и где-то прячется, но мне что-то не верится. Люди просто любят болтать… и пить… а потом снова болтать.","","","Kirgo-CH0-None-Kirgo-85213","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:218","Może za chwilę.","Может быть, позже.","","False","DIA_GRD_251_Kirgo_Ready_To_Fight_Info.DIA_GRD_251_Kirgo_Ready_To_Fight.DIA_GRD_251_Kirgo_Ready_To_Fight_Maybe_Later","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:225","Jestem gotowy do walki.","Я готов сразиться.","","False","DIA_GRD_251_Kirgo_Ready_To_Fight_Info.DIA_GRD_251_Kirgo_Ready_To_Fight.DIA_GRD_251_Kirgo_Ready_To_Fight_I_Am_Ready","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:279","Jestem gotowy do walki.","Я готов сразиться.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-64994","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:300","Czekaj, tak bez broni? Załatw sobie jakąś. Bez tego to jak szczać pod wiatr.","Что, без оружия? Такой бой тебе точно не понравится, лучше найди себе что-нибудь подходящее.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-39679","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:330","Oj, jak boli... tego się nie spodziewałem. Niezły jesteś... masz potencjał. Ale i tak mogę cię nauczyć paru sztuczek. Zainteresowany?","Ух… Надо же, такого я не ожидал. Неплохо… Задатки у тебя есть. Но я всё же могу показать тебе пару приёмов, хочешь?","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-87315","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:336","To była dobra walka! Nic ci nie złamałem?","Отличный бой! Надеюсь, я ничего тебе не сломал.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-35355","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:337","... Chyba przeżyję.","…Жить буду.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-61657","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:340","To dobrze. Nie walczysz źle, kolego. Musisz trochę poćwiczyć, ale masz potencjał. Chcesz, żebym nauczył cię paru sztuczek?","Рад слышать. Ты очень неплох, приятель. Да, тебе не хватает практики, но задатки есть. Хочешь, научу паре приёмов? ","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-59331","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:341","Pewnie, czemu nie.","Конечно, почему нет.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-54063-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:342","No dobra. Po pierwsze, gdy posługujesz się taką bronią, trzymaj ją jedną ręką, a nie obiema. Gdy nabierzesz nieco mięśni, będziesz znacznie zwinniejszy, co pozwoli ci płynnie łączyć ataki.","Тогда слушай. Во-первых, такое оружие лучше держать одной рукой, а не двумя. Наработаешь мускулы — станешь подвижней и сможешь объединять атаки в серии.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-565-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:346","Po drugie, jeśli podczas wyprowadzania ataku zdasz sobie sprawę, że odsłoni cię to na ripostę przeciwnika, wycofaj się i wykonaj unik. Wymaga to nieco treningu, ale poradzisz sobie.","Во-вторых, если ты уже замахнулся, а противник парирует, подайся назад и уклонись. Тут нужна практика, но у тебя всё получится.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-95345-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:352","Pamiętaj też, aby podczas parowania wyczuć idealny moment. Po idealnej paradzie twój przeciwnik będzie podatny na atak.","И наконец, блокируя удар, постарайся подгадать верный момент. Тогда противник откроется для атаки. ","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-10101","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:353","Rozumiem. Dzięki.","Всё понятно. Спасибо.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-55473","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:357","Pamiętaj również, żeby parować w idealnym momencie. Dzięki temu wybijesz wroga z równowagi i będziesz mógł zaatakować.","И наконец, блокируя удар, постарайся подгадать верный момент. Тогда противник замешкается и откроется для атаки.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-35698","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:364","Rozumiem. Dzięki.","Всё понятно. Спасибо.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-55473-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:367","Do usług. Lepiej znajdź sobie jakieś obozowisko. Zaczyna się ściemniać.","Обращайся. А теперь советую тебе найти место для ночлега. Скоро стемнеет. ","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-83210","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:375","Do usług. Lepiej znajdź sobie jakieś obozowisko. Zaczyna się ściemniać.","Обращайся. А теперь советую тебе найти место для ночлега. Скоро стемнеет. ","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-83210-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:396","Właściwie to dlaczego jesteś taki przyjazny?","С чего ты такой дружелюбный?","","False","DIA_GRD_251_Kirgo_Why_Are_You_Nice.description","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:399","Właściwie to dlaczego jesteś taki przyjazny?","С чего ты такой дружелюбный?","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-21333","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:399","Mówisz, jakby było w tym coś złego. Sam nie wiem. Może dlatego, że pozostali tutaj wyglądają, jakby nie srali od lat, więc próbuję to jakoś zrównoważyć.","Так говоришь, будто это что-то плохое. Даже не знаю. Может, просто чтоб не быть как местные, которые ходят с таким видом, будто лет пять просраться не могут.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-42430-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:427","Co powiesz na rewanż?","Как насчёт реванша?","","False","DIA_GRD_251_Kirgo_About_Rematch.description","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:435","Co powiesz na rewanż?","Как насчёт реванша?","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-57048","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:436","Tak szybko? Pewnie. Powiedz kiedy.","Так быстро? Ну ладно. Скажи, как будешь готов.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-48441","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:440","Daj mi chwilę.","Подожди немного.","","False","DIA_GRD_251_Kirgo_About_Rematch_Info.DIA_GRD_251_Kirgo_About_Rematch.DIA_GRD_251_Kirgo_About_Rematch_Wait","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:442","Tym razem się nie powstrzymuj. Daj z siebie wszystko.","На сей раз не сдерживайся. Бейся в полную силу.","","False","DIA_GRD_251_Kirgo_About_Rematch_Info.DIA_GRD_251_Kirgo_About_Rematch.DIA_GRD_251_Kirgo_About_Rematch_No_Mercy","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:451","Walczmy.","Сразимся.","","False","DIA_GRD_251_Kirgo_About_Rematch_Info.DIA_GRD_251_Kirgo_About_Rematch.DIA_GRD_251_Kirgo_About_Rematch_Fight","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:454","Hm, czemu nie. Tylko najpierw skombinuj sobie jakąś broń.","Почему бы и нет! Но сначала найди себе оружие.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-70786","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:464","Walczmy.","Сразимся.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-23822","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:464","Dobrze. Pokaż, co potrafisz!","Хорошо. Покажи, на что способен!","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-18035","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:473","Tym razem się nie powstrzymuj. Daj z siebie wszystko.","На сей раз не сдерживайся. Бейся в полную силу.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-92998","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:474","Jesteś pewny? No dobrze, zatańczmy.","Ты уверен? Ладно, потанцуем.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-72913","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:483","Daj mi chwilę.","Подожди немного.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-17711","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:487","Dobrze. Wiesz, gdzie mnie szukać.","Ну ладно. Ты знаешь, где меня найти.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-27576","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:520","Nieźle... Tego się nie spodziewałem.","Неплохо… Такого я не ожидал.","","","Kirgo-CH0-None-Kirgo-65501","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:522","Dobra walka. Idzie ci coraz lepiej!","Отличный бой. Ты делаешь успехи!","","","Kirgo-CH0-None-Kirgo-22502","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:522","Muszę wracać do roboty. Do zobaczenia.","Мне пора снова браться за работу. Увидимся.","","","Kirgo-CH0-None-Kirgo-30285-0","",""
