"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Text.d:62","Cień","Тінь","","False","TXT_GUILDS[3]","",""
"Content/Story/Text.d:63","Mag Ognia","Маг вогню","","False","TXT_GUILDS[4]","",""
"Content/Story/Text.d:64","Kopacz","Копач","","False","TXT_GUILDS[5]","",""
"Content/Story/Text.d:65","Mag Wody","Маг Води","","False","TXT_GUILDS[6]","",""
"Content/Story/Text.d:66","Najemnik","Найманець","","False","TXT_GUILDS[7]","",""
"Content/Story/Text.d:67","Szkodnik","Злодій","","False","TXT_GUILDS[8]","",""
"Content/Story/Text.d:68","Zbieracz","Збирач","","False","TXT_GUILDS[9]","",""
"Content/Story/Text.d:68","Kret","Гірник","","False","TXT_GUILDS[10]","",""
"Content/Story/Text.d:70","Guru","Гуру","","False","TXT_GUILDS[11]","",""
"Content/Story/Text.d:71","Nowicjusz","Новачок","","False","TXT_GUILDS[12]","",""
"Content/Story/Text.d:71","Strażnik Świątynny","Храмовник","","False","TXT_GUILDS[13]","",""
"Content/Story/Text.d:73","Nekromanta","Заклинач демонів","","False","TXT_GUILDS[14]","",""
"Content/Story/Text.d:75","Babka","Жінка","","False","TXT_GUILDS[15]","",""
"Content/Story/Text.d:75","Jaszczur","Ящір","","False","TXT_GUILDS[17]","",""
"Content/Story/Text.d:77","Śniący","Сплячий","","False","TXT_GUILDS[18]","",""
"Content/Story/Text.d:79","Goblin","Гоблін","","False","TXT_GUILDS[19]","",""
"Content/Story/Text.d:80","Troll","Троль","","False","TXT_GUILDS[20]","",""
"Content/Story/Text.d:80","Zębacz","Снеппер","","False","TXT_GUILDS[21]","",""
"Content/Story/Text.d:81","Pełzacz","Краулер","","False","TXT_GUILDS[22]","",""
"Content/Story/Text.d:82","Chrząszcz","М‘ясний жук","","False","TXT_GUILDS[23]","",""
"Content/Story/Text.d:83","Ścierwojad","Стервожер","","False","TXT_GUILDS[24]","",""
"Content/Story/Text.d:85","Demon","Демон","","False","TXT_GUILDS[25]","",""
"Content/Story/Text.d:86","Wilk","Вовк","","False","TXT_GUILDS[26]","",""
"Content/Story/Text.d:86","Cieniostwór","Тіньоствор","","False","TXT_GUILDS[27]","",""
"Content/Story/Text.d:87","Krwiopijca","Кровочміль","","False","TXT_GUILDS[28]","",""
"Content/Story/Text.d:88","Wąż błotny","Болотяний вуж","","False","TXT_GUILDS[29]","",""
"Content/Story/Text.d:90","Zombi","Мрець","","False","TXT_GUILDS[30]","",""
"Content/Story/Text.d:91","Ork-Zombi","Орк мрець","","False","TXT_GUILDS[31]","",""
"Content/Story/Text.d:92","Szkielet","Скелет","","False","TXT_GUILDS[32]","",""
"Content/Story/Text.d:92","Orkowy pies","Орочий пес","","False","TXT_GUILDS[33]","",""
"Content/Story/Text.d:94","Kretoszczur","Кротощур","","False","TXT_GUILDS[34]","",""
"Content/Story/Text.d:95","Golem","Голем","","False","TXT_GUILDS[35]","",""
"Content/Story/Text.d:96","Topielec","Топелець","","False","TXT_GUILDS[36]","",""
"Content/Story/Text.d:97","Ork-Szaman","Орк шаман","","False","TXT_GUILDS[38]","",""
"Content/Story/Text.d:98","Ork-Wojownik","Орк воїн","","False","TXT_GUILDS[39]","",""
"Content/Story/Text.d:99","Ork-Zwiadowca","Орк розвідник","","False","TXT_GUILDS[40]","",""
"Content/Story/Text.d:103","Ork-Niewolnik","Орк невільник","","False","TXT_GUILDS[41]","",""
"Content/Story/Text.d:137","Światło","Світло","","False","TXT_SPELLS[0]","",""
"Content/Story/Text.d:137","Kula ognia","Вогняна куля","","False","TXT_SPELLS[1]","",""
"Content/Story/Text.d:140","Strach","Страх","","False","TXT_SPELLS[3]","",""
"Content/Story/Text.d:140","Uzdrowienie","Зцілення","","False","TXT_SPELLS[4]","",""
"Content/Story/Text.d:142","Przyzwanie demona","Виклик демона","","False","TXT_SPELLS[6]","",""
"Content/Story/Text.d:143","Przyzwanie szkieletów","Заклик Скелетів","","False","TXT_SPELLS[7]","",""
"Content/Story/Text.d:145","Uderzenie wiatru","Удар вітру","","False","TXT_SPELLS[9]","",""
"Content/Story/Text.d:146","Telekineza","Телекінез","","False","TXT_SPELLS[10]","",""
"Content/Story/Text.d:148","Urok","Чари","","False","TXT_SPELLS[11]","",""
"Content/Story/Text.d:149","Sen","Сон","","False","TXT_SPELLS[12]","",""
"Content/Story/Text.d:149","Pirokineza","Пірокінез","","False","TXT_SPELLS[13]","",""
"Content/Story/Text.d:150","Pierścień śmierci","Кільце смерті","","False","TXT_SPELLS[14]","",""
"Content/Story/Text.d:152","Kontrola","Контроль","","False","TXT_SPELLS[15]","",""
"Content/Story/Text.d:152","Śmierć ożywieńcom","Знищення немертвих","","False","TXT_SPELLS[16]","",""
"Content/Story/Text.d:154","Ognisty pocisk","Вогняна стріла","","False","TXT_SPELLS[17]","",""
"Content/Story/Text.d:155","Ognista burza","Вогняна буря","","False","TXT_SPELLS[18]","",""
"Content/Story/Text.d:156","Deszcz ognia","Вогняний дощ","","False","TXT_SPELLS[19]","",""
"Content/Story/Text.d:157","Teleport, Magowie Ognia","Телепорт до магів вогню","","False","TXT_SPELLS[21]","",""
"Content/Story/Text.d:158","Teleport, Magowie Wody","Телепорт до магів води","","False","TXT_SPELLS[22]","",""
"Content/Story/Text.d:159","Teleport, Nekromanta","Телепорт до заклинача демонів","","False","TXT_SPELLS[23]","",""
"Content/Story/Text.d:161","Teleport, Orkowie","Телепорт орків","","False","TXT_SPELLS[24]","",""
"Content/Story/Text.d:162","Teleport, Bractwo","Телепорт до братства","","False","TXT_SPELLS[25]","",""
"Content/Story/Text.d:162","Przemiana w krwiopijcę","Трансформація в кровочміля","","False","TXT_SPELLS[26]","",""
"Content/Story/Text.d:164","Przemiana w pełzacza","Трансформація в повзуна","","False","TXT_SPELLS[28]","",""
"Content/Story/Text.d:165","Przemiana w topielca","Перетворення в топельця","","False","TXT_SPELLS[29]","",""
"Content/Story/Text.d:166","Przemiana w chrząszcza","Трансформація в м'ясного жука","","False","TXT_SPELLS[30]","",""
"Content/Story/Text.d:167","Przemiana w kretoszczura","Трансформація в кротощура","","False","TXT_SPELLS[31]","",""
"Content/Story/Text.d:168","Przemiana w orkowego psa","Трансформація в оркського пса","","False","TXT_SPELLS[32]","",""
"Content/Story/Text.d:170","Przemiana w ścierwojada","Перетворення в стервожера","","False","TXT_SPELLS[34]","",""
"Content/Story/Text.d:172","Przemiana w cieniostwora","Перетворення в тіньоствора","","False","TXT_SPELLS[36]","",""
"Content/Story/Text.d:174","Przemiana w zębacza","Перетворення у снеппера","","False","TXT_SPELLS[37]","",""
"Content/Story/Text.d:175","Przemiana w jaszczura","Перетворення в ящірку","","False","TXT_SPELLS[38]","",""
"Content/Story/Text.d:176","Przemiana w wilka","Перетворення у вовка","","False","TXT_SPELLS[39]","",""
"Content/Story/Text.d:177","Grom","Шторм","","False","TXT_SPELLS[40]","",""
"Content/Story/Text.d:178","Sopel lodu","Крижана стріла","","False","TXT_SPELLS[41]","",""
"Content/Story/Text.d:179","Piorun kulisty","Кульова блискавка","","False","TXT_SPELLS[42]","",""
"Content/Story/Text.d:180","Bryła lodu","Крижаний блок","","False","TXT_SPELLS[43]","",""
"Content/Story/Text.d:181","Lodowa fala","Крижана хвиля","","False","TXT_SPELLS[44]","",""
"Content/Story/Text.d:182","Przyzwanie golema","Заклик голема","","False","TXT_SPELLS[45]","",""
"Content/Story/Text.d:183","Armia Ciemności","Армія Темряви","","False","TXT_SPELLS[46]","",""
"Content/Story/Text.d:184","Uderzenie burzy","Удар Шторму","","False","TXT_SPELLS[47]","",""
"Content/Story/Text.d:186","Tchnienie Śmierci","Дихання смерті","","False","TXT_SPELLS[49]","",""
"Content/Story/Text.d:187","Zmniejszenie potwora","Зменшення монстра","","False","TXT_SPELLS[50]","",""
"Content/Story/Text.d:190","Szał","Навіженство","","False","TXT_SPELLS[53]","",""
"Content/Story/Text.d:191","Gniew Uriziela","Гнів УРІЗІЕЛЯ","","False","TXT_SPELLS[54]","",""
"Content/Story/Text.d:192","New2","Нове 2","","False","TXT_SPELLS[55]","",""
"Content/Story/Text.d:193","New3","Нове 3","","False","TXT_SPELLS[56]","",""
"Content/Story/Text.d:194","New4","Нове 4","","False","TXT_SPELLS[57]","",""
"Content/Story/Text.d:197","New5","Нове 5","","False","TXT_SPELLS[58]","",""
"Content/Story/Text.d:273","Broń jednoręczna","Одноручна зброя","","False","TXT_TALENTS[1]","",""
"Content/Story/Text.d:275","Broń dwuręczna","Дворучна зброя","","False","TXT_TALENTS[2]","",""
"Content/Story/Text.d:276","Łuk","Лук","","False","TXT_TALENTS[3]","",""
"Content/Story/Text.d:277","Kusza","Арбалет","","False","TXT_TALENTS[4]","",""
"Content/Story/Text.d:277","Otwieranie zamków","Злам","","False","TXT_TALENTS[5]","",""
"Content/Story/Text.d:279","Kradzież","Крадіжка","","False","TXT_TALENTS[6]","",""
"Content/Story/Text.d:280","Magia","Магія","","False","TXT_TALENTS[7]","",""
"Content/Story/Text.d:280","Skradanie się","Крастись","","False","TXT_TALENTS[8]","",""
"Content/Story/Text.d:283","Regeneracja","Регенерація","","False","TXT_TALENTS[9]","",""
"Content/Story/Text.d:283","Mistrz ognia","Майстер вогню","","False","TXT_TALENTS[10]","",""
"Content/Story/Text.d:283","Akrobatyka","Акробатика","","False","TXT_TALENTS[11]","",""
"Content/Story/Text.d:306","brak|adept|mistrz","ненавчен.|навчений|майстер","","False","TXT_TALENTS_SKILLS[1]","",""
"Content/Story/Text.d:306","brak|adept|mistrz","ненавчен.|навчений|майстер","","False","TXT_TALENTS_SKILLS[2]","",""
"Content/Story/Text.d:307","brak|adept|mistrz","ненавчен.|навчений|майстер","","False","TXT_TALENTS_SKILLS[3]","",""
"Content/Story/Text.d:308","brak|adept|mistrz","ненавчен.|навчений|майстер","","False","TXT_TALENTS_SKILLS[4]","",""
"Content/Story/Text.d:309","brak|adept|mistrz","ненавчен.|навчений|майстер","","False","TXT_TALENTS_SKILLS[5]","",""
"Content/Story/Text.d:310","brak|adept|mistrz","ненавчен.|навчений|майстер","","False","TXT_TALENTS_SKILLS[6]","",""
"Content/Story/Text.d:311","brak|Krąg 1|Krąg 2|Krąg 3|Krąg 4|Krąg 5|Krąg 6","нема|Коло 1|Коло 2|Коло 3|Коло 4|Коло 5|Коло 6","","False","TXT_TALENTS_SKILLS[7]","",""
"Content/Story/Text.d:312","Nie|Tak","Ні|Так","","False","TXT_TALENTS_SKILLS[8]","",""
"Content/Story/Text.d:315","Nie|Tak","Ні|Так","","False","TXT_TALENTS_SKILLS[11]","",""
"Content/Story/Text.d:330","Broń","Зброя","","False","TXT_INV_CAT[1]","",""
"Content/Story/Text.d:331","Pancerz","Захист","","False","TXT_INV_CAT[2]","",""
"Content/Story/Text.d:333","Magia","Магія","","False","TXT_INV_CAT[3]","",""
"Content/Story/Text.d:335","Artefakty","Артефакти","","False","TXT_INV_CAT[4]","",""
"Content/Story/Text.d:335","Żywność","Їжа","","False","TXT_INV_CAT[5]","",""
"Content/Story/Text.d:335","Napoje","Напитки","","False","TXT_INV_CAT[6]","",""
"Content/Story/Text.d:335","Pisma","Листи","","False","TXT_INV_CAT[7]","",""
"Content/Story/Text.d:335","Pozostałe","Інше","","False","TXT_INV_CAT[8]","",""
"Content/Story/Text.d:341","Kopacz","Копач","","False","NAME_Buddler","",""
"Content/Story/Text.d:342","Cień","Тінь","","False","NAME_Schatten","",""
"Content/Story/Text.d:343","Tragarz","Перевізник конвоїв","","False","NAME_ConvoiTraeger","",""
"Content/Story/Text.d:343","Strażnik","Страж","","False","NAME_ConvoiWache","",""
"Content/Story/Text.d:344","Strażnik bramy","Вартовий воріт","","False","NAME_Torwache","",""
"Content/Story/Text.d:345","Strażnik mostu","Вартовий мосту","","False","NAME_Brueckenwache","",""
"Content/Story/Text.d:347","Strażnik","Страж","","False","NAME_Gardist","",""
"Content/Story/Text.d:348","Zbieracz","Збирач","","False","NAME_Bauer","",""
"Content/Story/Text.d:349","Bandzior","Головоріз","","False","NAME_Schlaeger","",""
"Content/Story/Text.d:350","Kret","Гірник","","False","NAME_Schuerfer","",""
"Content/Story/Text.d:351","Szkodnik","Злодій","","False","NAME_Organisator","",""
"Content/Story/Text.d:352","Najemnik","Найманець","","False","NAME_Soeldner","",""
"Content/Story/Text.d:353","Nowicjusz","Новачок","","False","NAME_Novize","",""
"Content/Story/Text.d:354","Strażnik Świątynny","Храмовник","","False","NAME_Templer","",""
"Content/Story/Text.d:356","Bandzior","Головоріз","","False","NAME_Raeuber","",""
"Content/Story/Text.d:357","Wykidajło","Громило","","False","NAME_Tuersteher","",""
"Content/Story/Text.d:357","Opętany Nowicjusz","Навіжений слимак","","False","NAME_MadNovice","",""
"Content/Story/Text.d:358","Fanatyczny Strażnik","Фанатичний храмовник","","False","NAME_MadTemplar","",""
"Content/Story/Text.d:361","Apokaliptyczny Strażnik","Апокаліптичний храмовник","","False","NAME_MadTemplar2","",""
"Content/Story/Text.d:367","KONIEC","Кінець","","False","DIALOG_ENDE","",""
"Content/Story/Text.d:369","WSTECZ","НАЗАД","","False","DIALOG_BACK","",""
"Content/Story/Text.d:369","HANDEL","(ТОРГІВЛЯ)","","False","DIALOG_TRADE","",""
"Content/Story/Text.d:375","Pierścień","Перстень","","False","NAME_Ring","",""
"Content/Story/Text.d:376","Amulet","Амулет","","False","NAME_Amulett","",""
"Content/Story/Text.d:377","Napój","Напій","","False","NAME_Trank","",""
"Content/Story/Text.d:380","Runa","Руна","","False","NAME_Rune","",""
"Content/Story/Text.d:380","Zwój","Сувій","","False","NAME_Spruchrolle","",""
"Content/Story/Text.d:387","Wartość:","Вартість:","","False","NAME_Value","",""
"Content/Story/Text.d:388","Krąg:","Коло:","","False","NAME_Mag_Circle","",""
"Content/Story/Text.d:389","Koszt mana: ","Кошт мани: ","","False","NAME_Manakosten","",""
"Content/Story/Text.d:390","Koszt mana (maks.):","Кошт мани (макс.):","","False","NAME_ManakostenMax","",""
"Content/Story/Text.d:392","Mana/sek.","Мана/сек.","","False","NAME_ManaPerSec","",""
"Content/Story/Text.d:393","Czas trwania (min.):","Тривалість (хв.)","","False","NAME_Duration","",""
"Content/Story/Text.d:394","Wymagana mana:","Необхідна мана:","","False","NAME_Mana_needed","",""
"Content/Story/Text.d:396","Wymagana siła:","Необхідна сила:","","False","NAME_Str_needed","",""
"Content/Story/Text.d:397","Wymagana zręczność:","Необхідна спритність:","","False","NAME_Dex_needed","",""
"Content/Story/Text.d:399","Zaklęcie odnawialne","Відновлюване заклинання","","False","NAME_Spell_Load","",""
"Content/Story/Text.d:400","Zaklęcie inwestycyjne","Заклинання вкладання","","False","NAME_Spell_Invest","",""
"Content/Story/Text.d:401","Obr. Broń","Пошк. зброєю","","False","NAME_Dam_Edge","",""
"Content/Story/Text.d:402","Obr. Pociski","Пошк. снарядами","","False","NAME_Dam_Point","",""
"Content/Story/Text.d:403","Obr. Ogień","Пошк. вогнем","","False","NAME_Dam_Fire","",""
"Content/Story/Text.d:405","Obr. Magia","Пошк. магією","","False","NAME_Dam_Magic","",""
"Content/Story/Text.d:406","Obr. Burza","Пошк. штормом","","False","NAME_Dam_Fly","",""
"Content/Story/Text.d:407","Obrażenia:","Пошкодження","","False","NAME_Damage","",""
"Content/Story/Text.d:409","/mana:","/мана","","False","NAME_PerMana","",""
"Content/Story/Text.d:410","Obrażenia/sek.:","Пошк/сек.","","False","NAME_DamagePerSec","",""
"Content/Story/Text.d:411","Ochrona przed bronią:","Захист від зброї:","","False","NAME_Prot_Edge","",""
"Content/Story/Text.d:412","Ochrona przed pociskami:","Захист від снарядів:","","False","NAME_Prot_Point","",""
"Content/Story/Text.d:414","Ochrona przed ogniem:","Захист від вогню:","","False","NAME_Prot_Fire","",""
"Content/Story/Text.d:415","Ochrona przed magią:","Захист від магії:","","False","NAME_Prot_Magic","",""
"Content/Story/Text.d:417","Bonus PŻ:","Бонус до здоров'я:","","False","NAME_Bonus_HP","",""
"Content/Story/Text.d:418","Bonus mana:","Бонус до мани:","","False","NAME_Bonus_Mana","",""
"Content/Story/Text.d:420","Bonus do maks. PŻ:","Бонус до макс. здоров'я:","","False","NAME_Bonus_HpMax","",""
"Content/Story/Text.d:421","Bonus do maks. mana:","Бонус до макс. мани:","","False","NAME_Bonus_ManaMax","",""
"Content/Story/Text.d:423","Bonus do zręczności:","Бонус до спритності:","","False","NAME_Bonus_Dex","",""
"Content/Story/Text.d:424","Bonus do siły:","Бонус до сили:","","False","NAME_Bonus_Str","",""
"Content/Story/Text.d:426","Broń jednoręczna","Одноручна зброя","","False","NAME_OneHanded","",""
"Content/Story/Text.d:428","Broń dwuręczna","Дворучна зброя","","False","NAME_TwoHanded","",""
"Content/Story/Text.d:431","Uzdrowienie/mana:","Зцілення/мана","","False","NAME_HealingPerMana","",""
"Content/Story/Text.d:432","Siła +","Сила +","","False","NAME_BuyAttributeSTR","",""
"Content/Story/Text.d:434","Zręczność +","Спритність +","","False","NAME_BuyAttributeDEX","",""
"Content/Story/Text.d:434","Mana +","Мана +","","False","NAME_BuyAttributeMAN","",""
"Content/Story/Text.d:438","Doświadczenie +","Досвід +","","False","NAME_XPGained","",""
"Content/Story/Text.d:442","Kolejny poziom!","Новий рівень!","","False","NAME_LevelUp","",""
"Content/Story/Text.d:445","Nowy zapis w dzienniku","Новий запис у деннику","","False","NAME_NewLogEntry","",""
"Content/Story/Text.d:451","(Nieznane)-","(Невідомо)-","","False","_STR_INVALID","",""
"Content/Story/Text.d:452","PŻ","Здоров'я","","False","_STR_ATTRIBUTE_HITPOINTS","",""
"Content/Story/Text.d:453","Maks. PŻ","Макс. Здоров'я","","False","_STR_ATTRIBUTE_HITPOINTS_MAX","",""
"Content/Story/Text.d:454","pkt. Many","Мани","","False","_STR_ATTRIBUTE_MANA","",""
"Content/Story/Text.d:455","pkt. Maks. Many","Макс. мани","","False","_STR_ATTRIBUTE_MANA_MAX","",""
"Content/Story/Text.d:456","pkt. Siły","Сили","","False","_STR_ATTRIBUTE_STRENGTH","",""
"Content/Story/Text.d:458","pkt. Zręczności","Спритності","","False","_STR_ATTRIBUTE_DEXTERITY","",""
"Content/Story/Text.d:458","kręgu","Магічне коло","","False","_STR_ATTRIBUTE_MAGIC_CIRCLE","",""
"Content/Story/Text.d:461","Brakuje ci ","Бракує ","","False","_STR_CANNOTUSE_PRE_PLAYER","",""
"Content/Story/Text.d:464"," magii"," Магії","","False","_STR_CANNOTUSE_LEVELS","",""
"Content/Story/Text.d:464"," by użyć tego przedmiotu."," для використання.","","False","_STR_CANNOTUSE_POST","",""
"Content/Story/Text.d:469",") brakuje ",") Бракує ","","False","_STR_CANNOTUSE_POST_NPC","",""
"Content/Story/Text.d:471","Brak klucza lub wytrycha.","Нема ключа або відмички.","","False","_STR_MESSAGE_INTERACT_NO_KEY","",""
"Content/Story/Text.d:472","Brzmi nieźle.","Звучить непогано.","","False","_STR_MESSAGE_PICKLOCK_SUCCESS","",""
"Content/Story/Text.d:472","Zamek został otwarty.","Замок відчинено.","","False","_STR_MESSAGE_PICKLOCK_UNLOCK","",""
"Content/Story/Text.d:475","Cholera... Trzeba zacząć od początku.","Холера... усе спочатку.","","False","_STR_MESSAGE_PICKLOCK_FAILURE","",""
"Content/Story/Text.d:476","Wytrych pękł.","Відмичка зламалася.","","False","_STR_MESSAGE_PICKLOCK_BROKEN","",""
"Content/Story/Text.d:478","Dźwignia ani drgnie!","Важіль не зрушиться з місця.","","False","_STR_MESSAGE_OCLEVER_STUCKS","",""
"Content/Story/Text.d:480","Statuetka przesuwa dźwignię.","Статуетка рухає важіль.","","False","_STR_MESSAGE_OCLEVER_MOVES","",""
"Content/Story/Text.d:481","Kołowrót się zaciął!","Лебідка застрягла.","","False","_STR_MESSAGE_WHEEL_STUCKS","",""
"Content/Story/Text.d:482"," przedmiot oddany!"," Предмет віддано!","","False","_STR_MESSAGE_ITEM_GIVEN","",""
"Content/Story/Text.d:484"," przedmiot otrzymany!"," Предмет отримано!","","False","_STR_MESSAGE_ITEM_TAKEN","",""
"Content/Story/Text.d:485","Przedmioty oddane: ","Предметів віддано: ","","False","_STR_MESSAGE_ITEMS_GIVEN","",""
"Content/Story/Text.d:486","Przedmioty otrzymane: ","Предметів отримано: ","","False","_STR_MESSAGE_ITEMS_TAKEN","",""
"Content/Story/Text.d:488","Bryłki oddane: ","Руди віддано: ","","False","_STR_MESSAGE_ORE_GIVEN","",""
"Content/Story/Text.d:489","Bryłki otrzymane: ","Руди отримано: ","","False","_STR_MESSAGE_ORE_TAKEN","",""
"Content/Story/Text.d:492","Twoje dobra nie są tyle warte.","Кошт товарів недостатній.","","False","_STR_MESSAGE_TRADE_FAILURE","",""
"Content/Story/Text.d:496","Warunek przyjęcia: Poziom ","Вимоги до вступу: Рівень ","","False","_STR_MESSAGE_Joincamp","",""
"Content/Story/Text.d:498","nie może zostać okradziony.","Не можна пограбувати.","","False","_STR_MESSAGE_CANNOTSTEAL","",""
"Content/Story/Text.d:534"," bryłek rudy)"," брилок руди)","","False","NAME_BuyArmorPostfix","",""
"Content/Story/Text.d:537"," bryłek rudy, "," брилок руди, ","","False","NAME_LearnMidfix","",""
"Content/Story/Text.d:538"," pkt. umiejętności)"," пкт. вміння)","","False","NAME_LearnPostfixS","",""
"Content/Story/Text.d:539"," pkt. umiejętności)"," пкт. вміння)","","False","NAME_LearnPostfixP","",""
"Content/Story/Text.d:540","Siła +1","Сила +1","","False","NAME_LearnStrength_1","",""
"Content/Story/Text.d:542","Siła +5","Сила +5","","False","NAME_LearnStrength_5","",""
"Content/Story/Text.d:543","Siła +10","Сила +10","","False","NAME_LearnStrength_10","",""
"Content/Story/Text.d:544","Siła +20","Сила +20","","False","NAME_LearnStrength_20","",""
"Content/Story/Text.d:545","Zręczność +1","Спритність +1","","False","NAME_LearnDexterity_1","",""
"Content/Story/Text.d:547","Zręczność +5","Спритність +5","","False","NAME_LearnDexterity_5","",""
"Content/Story/Text.d:548","Zręczność +10","Спритність +10","","False","NAME_LearnDexterity_10","",""
"Content/Story/Text.d:550","Zręczność +20","Спритність +20","","False","NAME_LearnDexterity_20","",""
"Content/Story/Text.d:552","Mana +1","Мана +1","","False","NAME_LearnMana_1","",""
"Content/Story/Text.d:552","Mana +5","Мана +5","","False","NAME_LearnMana_5","",""
"Content/Story/Text.d:553","Mana +10","Мана +10","","False","NAME_LearnMana_10","",""
"Content/Story/Text.d:554","Mana +20","Мана +20","","False","NAME_LearnMana_20","",""
"Content/Story/Text.d:555","Broń jednoręczna, poziom 1","Одноручна зброя рівень 1","","False","NAME_Learn1h_1","",""
"Content/Story/Text.d:557","Broń jednoręczna, poziom 2","Одноручна зброя рівень 2","","False","NAME_Learn1h_2","",""
"Content/Story/Text.d:558","Broń dwuręczna, poziom 1","Дворучна зброя рівень 1","","False","NAME_Learn2h_1","",""
"Content/Story/Text.d:559","Broń dwuręczna, poziom 2","Дворучна зброя рівень 2","","False","NAME_Learn2h_2","",""
"Content/Story/Text.d:560","Łuk, poziom 1","Лук рівень 1","","False","NAME_LearnBow_1","",""
"Content/Story/Text.d:562","Łuk, poziom 2","Лук рівень 2","","False","NAME_LearnBow_2","",""
"Content/Story/Text.d:563","Kusza, poziom 1","Арбалет рівень 1","","False","NAME_LearnCrossbow_1","",""
"Content/Story/Text.d:564","Kusza, poziom 2","Арбалет рівень 2","","False","NAME_LearnCrossbow_2","",""
"Content/Story/Text.d:565","Pierwszy krąg magii","Перше коло магії","","False","NAME_LearnMage_1","",""
"Content/Story/Text.d:566","Drugi krąg magii","Друге коло магії","","False","NAME_LearnMage_2","",""
"Content/Story/Text.d:567","Trzeci krąg magii","Третє коло магії","","False","NAME_LearnMage_3","",""
"Content/Story/Text.d:569","Czwarty krąg magii","Четверте коло магії","","False","NAME_LearnMage_4","",""
"Content/Story/Text.d:570","Piąty krąg magii","П'яте коло магії","","False","NAME_LearnMage_5","",""
"Content/Story/Text.d:571","Szósty krąg magii","Шосте коло магії","","False","NAME_LearnMage_6","",""
"Content/Story/Text.d:572","Kradzież, poziom 1","Крадіжка рівень 1","","False","NAME_LearnPickpocket_1","",""
"Content/Story/Text.d:574","Kradzież, poziom 2","Крадіжка рівень 2","","False","NAME_LearnPickpocket_2","",""
"Content/Story/Text.d:575","Otwieranie zamków, poziom 1","Зламування замків рівень 1","","False","NAME_LearnPicklock_1","",""
"Content/Story/Text.d:578","Otwieranie zamków, poziom 2","Зламування замків рівень 2","","False","NAME_LearnPicklock_2","",""
"Content/Story/Text.d:579","Akrobatyka","Акробатика","","False","NAME_LearnAcrobat","",""
"Content/Story/Text.d:580","Skradanie się","Крастись","","False","NAME_LearnSneak","",""
"Content/Story/Text.d:581","Siła +","Сила +","","False","NAME_RaiseStrength","",""
"Content/Story/Text.d:583","Zręczność +","Спритність +","","False","NAME_RaiseDexterity","",""
"Content/Story/Text.d:583","Siła i Zręczność +","Сила та Спритність +","","False","NAME_RaiseStrDex","",""
"Content/Story/Text.d:585","Maksymalna mana +","Максимальная мана +","","False","NAME_RaiseManaMax","",""
"Content/Story/Text.d:586","Maksymalne PŻ +","Максимальне здоров'я +","","False","NAME_RaiseHealthMax","",""
