"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"System/MENU/Menu_Defines.d:177","Czas gry:","Time Played:","","False","MENUITEM_LOADSAVE_PLAYTIME_TEXT","",""
"System/MENU/Menu_Defines.d:178","Wstecz","Back","","False","MENU_COMMON_BACK_TEXT","",""
"System/MENU/Menu_Defines.d:181","Gra","Game","","False","MENUITEM_OPT_GAME_TEXT_0","",""
"System/MENU/Menu_Defines.d:182","Grafika","Graphics","","False","MENUITEM_OPT_GRAPHICS_TEXT_0","",""
"System/MENU/Menu_Defines.d:183","Obraz","Video","","False","MENUITEM_OPT_VIDEO_TEXT_0","",""
"System/MENU/Menu_Defines.d:184","Dźwięk","Audio","","False","MENUITEM_OPT_AUDIO_TEXT_0","",""
"System/MENU/Menu_Defines.d:185","Klawiatura","Controls","","False","MENUITEM_OPT_CONTROLS_TEXT_0","",""
"System/MENU/Menu_Defines.d:186","Wydajność/Jakość","Performance/Quality","","False","MENUITEM_PERF_TEXT_0","",""
"System/MENU/Menu_Defines.d:187","opcje użytkownika#Orthodox Overdose|średnia jakość|wysoka jakość","Custom#Orthodox Overdose|Medium quality|High quality","","False","MENUITEM_PERF_CHOICE_TEXT_0","",""
"System/MENU/menu_opt.d:19","USTAWIENIA","SETTINGS","","False","MENUITEM_OPT_HEADING.text[0]","",""
"System/MENU/menu_opt.d:30","Różne ustawienia dotyczące gry.","Edit several game settings.","","False","MENUITEM_OPT_GAME.text[1]","",""
"System/MENU/menu_opt.d:41","Szczegółowość obrazu i efekty specjalne.","Visual range, details and effects.","","False","MENUITEM_OPT_GRAPHICS.text[1]","",""
"System/MENU/menu_opt.d:52","Karta graficzna, rozdzielczość i jasność.","Video card, resolution and brightness.","","False","MENUITEM_OPT_VIDEO.text[1]","",""
"System/MENU/menu_opt.d:63","Muzyka, mowa i efekty dźwiękowe.","Music, language and sound effects.","","False","MENUITEM_OPT_AUDIO.text[1]","",""
"System/MENU/menu_opt.d:74","Ustawienia klawiatury.","Keyboard setup.","","False","MENUITEM_OPT_CONTROLS.text[1]","",""
"System/MENU/menu_opt.d:85","Dostosowanie wydajności i jakości obrazu.","Optimize performance and quality.","","False","MENUITEM_PERF.text[1]","",""
"System/MENU/menu_opt.d:119","USTAWIENIA GRY","GAME SETTINGS","","False","MENUITEM_FAKE_OPT_HEADING_GAME.text[0]","",""
"System/MENU/menu_opt.d:128","USTAWIENIA GRAFICZNE","GRAPHIC SETTINGS","","False","MENUITEM_FAKE_OPT_HEADING_GRAPHICS.text[0]","",""
"System/MENU/menu_opt.d:137","USTAWIENIA OBRAZU","VIDEO SETTINGS","","False","MENUITEM_FAKE_OPT_HEADING_VIDEO.text[0]","",""
"System/MENU/menu_opt.d:146","USTAWIENIA DŹWIĘKU","SOUND SETTINGS","","False","MENUITEM_FAKE_OPT_HEADING_AUDIO.text[0]","",""
"System/MENU/menu_opt.d:155","USTAWIENIA KLAWIATURY","KEYBOARD SETTINGS","","False","MENUITEM_FAKE_OPT_HEADING_CONTROLS.text[0]","",""
"System/MENU/menu_opt_game.d:26","USTAWIENIA GRY","GAME SETTINGS","","False","MENUITEM_GAME_HEADLINE.text[0]","",""
"System/MENU/menu_opt_game.d:36","Podpisy","Subtitles","","False","MENUITEM_GAME_SUB_TITLES.text[0]","",""
"System/MENU/menu_opt_game.d:37","Wyświetlanie tekstów dialogów.","Visual dialogs.","","False","MENUITEM_GAME_SUB_TITLES.text[1]","",""
"System/MENU/menu_opt_game.d:61","Animowane okna","Animated Windows","","False","MENUITEM_GAME_ANIMATE_WINDOWS.text[0]","",""
"System/MENU/menu_opt_game.d:62","Animowane okna dialogowe.","Animated dialog windows.","","False","MENUITEM_GAME_ANIMATE_WINDOWS.text[1]","",""
"System/MENU/menu_opt_game.d:86","Odwrócona kamera","Invert View","","False","MENUITEM_GAME_LOOKAROUND_INVERSE.text[0]","",""
"System/MENU/menu_opt_game.d:87","Odwrócone sterowanie kamerą.","Inverted camera controls.","","False","MENUITEM_GAME_LOOKAROUND_INVERSE.text[1]","",""
"System/MENU/menu_opt_game.d:111","Mysz","Mouse","","False","MENUITEM_M.text[0]","",""
"System/MENU/menu_opt_game.d:112","Przełącza sterowanie kamerą za pomocą myszy.","Activates mouse control.","","False","MENUITEM_M.text[1]","",""
"System/MENU/menu_opt_game.d:136","Czułość myszy","Mouse Sensitivity","","False","MENUITEM_MSENSITIVITY.text[0]","",""
"System/MENU/menu_opt_game.d:163","Krew","Gore","","False","MENUITEM_GAME_BLOOD.text[0]","",""
"System/MENU/menu_opt_game.d:164","Krew w trakcie gry.","Representation of blood effects.","","False","MENUITEM_GAME_BLOOD.text[1]","",""
"System/MENU/menu_opt_game.d:176","brak|mało|więcej|dużo","none|little|more|much","","False","MENUITEM_GAME_BLOOD_CHOICE.text[0]","",""
"System/MENU/menu_opt_graphics.d:23","USTAWIENIA GRAFICZNE","GRAPHIC SETTINGS","","False","MENUITEM_GRA_HEADLINE.text[0]","",""
"System/MENU/menu_opt_graphics.d:33","Tekstury","Texture Detail","","False","MENUITEM_GRA_TEXQUAL.text[0]","",""
"System/MENU/menu_opt_graphics.d:34","Szczegółowość tekstur.","Detail level of textures.","","False","MENUITEM_GRA_TEXQUAL.text[1]","",""
"System/MENU/menu_opt_graphics.d:56","Modele","Model Detail","","False","MENUITEM_GRA_MODEL_DETAIL.text[0]","",""
"System/MENU/menu_opt_graphics.d:57","Szczegółowość modeli 3D.","Detail level of objects.","","False","MENUITEM_GRA_MODEL_DETAIL.text[1]","",""
"System/MENU/menu_opt_graphics.d:79","Widok","Visual Range","","False","MENUITEM_GRA_SIGHT.text[0]","",""
"System/MENU/menu_opt_graphics.d:80","Zasięg generowania obrazu.","Visual range in per cent.","","False","MENUITEM_GRA_SIGHT.text[1]","",""
"System/MENU/menu_opt_graphics.d:102","Niebo","Sky Effects","","False","MENUITEM_GRA_SKY_EFFECTS.text[0]","",""
"System/MENU/menu_opt_graphics.d:103","Specjalne efekty nieba.","Toggles sky effects on/off","","False","MENUITEM_GRA_SKY_EFFECTS.text[1]","",""
"System/MENU/menu_opt_video.d:25","USTAWIENIA OBRAZU","VIDEO SETTINGS","","False","MENUITEM_VID_HEADLINE.text[0]","",""
"System/MENU/menu_opt_video.d:35","Karta graf.","Video Card","","False","MENUITEM_VID_DEVICE.text[0]","",""
"System/MENU/menu_opt_video.d:36","Zmiany uaktywnią się po ponownym uruchomieniu!","Gothic must be restarted for this option!","","False","MENUITEM_VID_DEVICE.text[1]","",""
"System/MENU/menu_opt_video.d:61","Rozdzielczość","Resolution","","False","MENUITEM_VID_RESOLUTION.text[0]","",""
"System/MENU/menu_opt_video.d:62","Potwierdź wybór naciskając ENTER.","Confirm resolution by pressing ENTER.","","False","MENUITEM_VID_RESOLUTION.text[1]","",""
"System/MENU/menu_opt_video.d:87","Jasność","Brightness","","False","MENUITEM_VID_BRIGHTNESS.text[0]","",""
"System/MENU/menu_opt_video.d:88","Jasność","Brightness","","False","MENUITEM_VID_BRIGHTNESS.text[1]","",""
"System/MENU/menu_opt_video.d:109","Kontrast","Contrast","","False","MENUITEM_VID_CONTRAST.text[0]","",""
"System/MENU/menu_opt_video.d:110","Kontrast","Contrast","","False","MENUITEM_VID_CONTRAST.text[1]","",""
"System/MENU/menu_opt_video.d:131","Gamma","Gamma","","False","MENUITEM_VID_GAMMA.text[0]","",""
"System/MENU/menu_opt_video.d:132","Gamma","Gamma","","False","MENUITEM_VID_GAMMA.text[1]","",""
"System/MENU/menu_opt_audio.d:30","USTAWIENIA DŹWIĘKU","SOUND SETTINGS","","False","MENUITEM_AUDIO_HEADLINE.text[0]","",""
"System/MENU/menu_opt_audio.d:40","Efekty i mowa","Effects&Language","","False","MENUITEM_AUDIO_SFXVOL.text[0]","",""
"System/MENU/menu_opt_audio.d:41","Głośność efektów dźwiękowych i mowy.","Volume of sound effects and language.","","False","MENUITEM_AUDIO_SFXVOL.text[1]","",""
"System/MENU/menu_opt_audio.d:62","Głośność muzyki","Music Volume","","False","MENUITEM_AUDIO_MUSICVOL.text[0]","",""
"System/MENU/menu_opt_audio.d:63","Głośność muzyki w tle.","Volume of background music.","","False","MENUITEM_AUDIO_MUSICVOL.text[1]","",""
"System/MENU/menu_opt_audio.d:84","Muzyka","Music","","False","MENUITEM_AUDIO_MUSIC.text[0]","",""
"System/MENU/menu_opt_audio.d:85","Włącza/wyłącza muzykę w tle.","Toggle background music on/off.","","False","MENUITEM_AUDIO_MUSIC.text[1]","",""
"System/MENU/menu_opt_audio.d:107","Źródło dźwięku","Sound provider","","False","MENUITEM_AUDIO_PROVIDER.text[0]","",""
"System/MENU/menu_opt_audio.d:108","Zmiany uaktywnią się po ponownym uruchomieniu!","Restart Gothic to avtivate the new settings.","","False","MENUITEM_AUDIO_PROVIDER.text[1]","",""
"System/MENU/menu_opt_audio.d:132","Głośniki","Speakers","","False","MENUITEM_AUDIO_SPEEKER.text[0]","",""
"System/MENU/menu_opt_audio.d:142","2 głośniki|Słuchawki|Surround|4 głośniki","2 Speakers|Headphones|Surround|4 Speakers","","False","MENUITEM_AUDIO_SPEEKER_CHOICE.text[0]","",""
"System/MENU/menu_opt_audio.d:155","Pogłos","Reverb Effects","","False","MENUITEM_AUDIO_REVERB.text[0]","",""
"System/MENU/menu_opt_audio.d:155","Włącza pogłos w jaskiniach (wymaga ponownego uruchomienia).","Enables reverb effects in caves. (restart required)","","False","MENUITEM_AUDIO_REVERB.text[1]","",""
"System/MENU/menu_opt_audio.d:166","wł.|wył.","on|off","","False","MENUITEM_AUDIO_REVERB_CHOICE.text[0]","",""
"System/MENU/menu_opt_audio.d:178","Próbkowanie","Sample-Rate","","False","MENUITEM_AUDIO_SAMPLERATE.text[0]","",""
"System/MENU/menu_opt_audio.d:178","Zmiany uaktywnią się po ponownym uruchomieniu!","Restart Gothic to avtivate the new settings.","","False","MENUITEM_AUDIO_SAMPLERATE.text[1]","",""
"System/MENU/menu_opt_audio.d:189","22 khz|44 khz","22 khz|44 khz","","False","MENUITEM_AUDIO_SAMPLERATE_CHOICE.text[0]","",""
"System/MENU/menu_opt_controls.d:63","USTAWIENIA KLAWIATURY","KEYBOARD SETTINGS","","False","MENU_ITEM_CHG_KEYS_HEADLINE.text[0]","",""
"System/MENU/menu_opt_controls.d:72","Do przodu","Forward","","False","MENU_ITEM_KEY_UP.text[0]","",""
"System/MENU/menu_opt_controls.d:84","Do tyłu","Backwards","","False","MENU_ITEM_KEY_DOWN.text[0]","",""
"System/MENU/menu_opt_controls.d:96","Obrót w lewo","Turn left","","False","MENU_ITEM_KEY_LEFT.text[0]","",""
"System/MENU/menu_opt_controls.d:108","Obrót w prawo","Turn right","","False","MENU_ITEM_KEY_RIGHT.text[0]","",""
"System/MENU/menu_opt_controls.d:120","Krok w lewo","Strafe left","","False","MENU_ITEM_KEY_STRAFE_LEFT.text[0]","",""
"System/MENU/menu_opt_controls.d:132","Krok w prawo","Strafe right","","False","MENU_ITEM_KEY_STRAFE_RIGHT.text[0]","",""
"System/MENU/menu_opt_controls.d:144","Broń","Weapons","","False","MENU_ITEM_KEY_WEAPON.text[0]","",""
"System/MENU/menu_opt_controls.d:156","Działanie","Action","","False","MENU_ITEM_KEY_ACTION.text[0]","",""
"System/MENU/menu_opt_controls.d:168","Skok/Odejście","Jump/Side step","","False","MENU_ITEM_KEY_JUMPCLIMBSTRAFE.text[0]","",""
"System/MENU/menu_opt_controls.d:180","Bieg","Run","","False","MENU_ITEM_KEY_RUNMODETOGGLE.text[0]","",""
"System/MENU/menu_opt_controls.d:192","Skradanie się","Sneak","","False","MENU_ITEM_KEY_SNEAK.text[0]","",""
"System/MENU/menu_opt_controls.d:204","Rozglądanie się","Look around","","False","MENU_ITEM_KEY_LOOK.text[0]","",""
"System/MENU/menu_opt_controls.d:216","Widok z oczu postaci","Look around first person","","False","MENU_ITEM_KEY_LOOK_FP.text[0]","",""
"System/MENU/menu_opt_controls.d:228","Ekwipunek","Inventory","","False","MENU_ITEM_KEY_INVENTORY.text[0]","",""
"System/MENU/menu_opt_controls.d:240","Współczynniki","Player's status","","False","MENU_ITEM_KEY_SCREEN_STATUS.text[0]","",""
"System/MENU/menu_opt_controls.d:252","Notatki i zadania","Missions and notes","","False","MENU_ITEM_KEY_SCREEN_LOG.text[0]","",""
"System/MENU/menu_opt_controls.d:504","Domyślne ustawienia","Default Setting","","False","MENU_ITEM_CHG_KEYS_SET_DEFAULT.text[0]","",""
"System/MENU/menu_opt_controls.d:505","Przywraca domyślne ustawienia klawiatury.","Sets the keyboard setting back to default.","","False","MENU_ITEM_CHG_KEYS_SET_DEFAULT.text[1]","",""
"System/MENU/menu_opt_controls.d:517","Alternatywne ustawienia","Alternative Setting","","False","MENU_ITEM_CHG_KEYS_SET_ALTERNATIVE.text[0]","",""
"System/MENU/menu_opt_controls.d:518","Uaktywnia alternatywne ustawienia klawiatury.","Activates an alternative keyboard setting.","","False","MENU_ITEM_CHG_KEYS_SET_ALTERNATIVE.text[1]","",""
"System/MENU/menu_misc.d:17","ZAMKNIJ GRĘ","QUIT GAME","","False","MENUITEM_LEAVE_GAME_HEADLINE.text[0]","",""
"System/MENU/Menu_SaveGame.d:82","WCZYTAJ GRĘ","LOAD GAME","","False","MENUITEM_LOAD_HEADLINE.text[0]","",""
"System/MENU/Menu_SaveGame.d:92","ZAPISZ GRĘ","SAVE GAME","","False","MENUITEM_SAVE_HEADLINE.text[0]","",""
"System/MENU/menu_log.d:34","Bieżące\nMisje","Current\nMissions","","False","MENU_ITEM_SEL_MISSIONS_ACT.text[0]","",""
"System/MENU/menu_log.d:47","Zakończone\nMisje","Completed\nMissions","","False","MENU_ITEM_SEL_MISSIONS_OLD.text[0]","",""
"System/MENU/menu_log.d:60","Niezaliczone\nMisje","Failed\nMissions","","False","MENU_ITEM_SEL_MISSIONS_FAILED.text[0]","",""
"System/MENU/menu_log.d:73","Informacje\nogólne","General\nInfo","","False","MENU_ITEM_SEL_LOG.text[0]","",""
"System/MENU/menu_log.d:87","Act Missions","Act Missions","","False","MENU_ITEM_LIST_MISSIONS_ACT.text[0]","",""
"System/MENU/menu_log.d:104","Old Missions","Old Missions","","False","MENU_ITEM_LIST_MISSIONS_FAILED.text[0]","",""
"System/MENU/menu_log.d:121","Failed Missions","Failed Missions","","False","MENU_ITEM_LIST_MISSIONS_OLD.text[0]","",""
"System/MENU/menu_log.d:138","Log","Log","","False","MENU_ITEM_LIST_LOG.text[0]","",""
"System/MENU/menu_log.d:154","no content","no content","","False","MENU_ITEM_CONTENT_VIEWER.text[0]","",""
"System/MENU/menu_status.d:91","Nyras","Nyras","","False","MENU_ITEM_PLAYERGUILD_TITLE.text[0]","",""
"System/MENU/menu_status.d:112","Poziom","Level","","False","MENU_ITEM_LEVEL_TITLE.text[0]","",""
"System/MENU/menu_status.d:121","Doświadczenie","Experience","","False","MENU_ITEM_EXP_TITLE.text[0]","",""
"System/MENU/menu_status.d:130","Następny poz.","Next Level","","False","MENU_ITEM_LEVEL_NEXT_TITLE.text[0]","",""
"System/MENU/menu_status.d:139","Punkty nauki","Skill Points","","False","MENU_ITEM_LEARN_TITLE.text[0]","",""
"System/MENU/menu_status.d:180","ATRYBUTY","ATTRIBUTES","","False","MENU_ITEM_ATTRIBUTE_HEADING.text[0]","",""
"System/MENU/menu_status.d:189","Siła","Strength","","False","MENU_ITEM_ATTRIBUTE_1_TITLE.text[0]","",""
"System/MENU/menu_status.d:198","Zręczność","Dexterity","","False","MENU_ITEM_ATTRIBUTE_2_TITLE.text[0]","",""
"System/MENU/menu_status.d:207","Mana","Mana","","False","MENU_ITEM_ATTRIBUTE_3_TITLE.text[0]","",""
"System/MENU/menu_status.d:216","Życie","Life","","False","MENU_ITEM_ATTRIBUTE_4_TITLE.text[0]","",""
"System/MENU/menu_status.d:255","OCHRONA","PROTECTION","","False","MENU_ITEM_ARMOR_HEADING.text[0]","",""
"System/MENU/menu_status.d:264","przed bronią","against weapons","","False","MENU_ITEM_ARMOR_1_TITLE.text[0]","",""
"System/MENU/menu_status.d:273","przed strzałami","against arrows","","False","MENU_ITEM_ARMOR_2_TITLE.text[0]","",""
"System/MENU/menu_status.d:282","przed ogniem","against fire","","False","MENU_ITEM_ARMOR_3_TITLE.text[0]","",""
"System/MENU/menu_status.d:291","przed magią","against magic","","False","MENU_ITEM_ARMOR_4_TITLE.text[0]","",""
"System/MENU/menu_status.d:332","UMIEJ. WALKI / TRAF. KRYTYCZNE","FIGHTING SKILLS / CRITICAL HIT","","False","MENU_ITEM_TALENTS_WEAPON_HEADING.text[0]","",""
"System/MENU/menu_status.d:341","UMIEJ. ZŁODZIEJSKIE / SZANSA PORAŻKI","THIEVING SKILLS / CHANCE OF FAILURE","","False","MENU_ITEM_TALENTS_THIEF_HEADING.text[0]","",""
"System/MENU/menu_status.d:350","UMIEJ. SPECJALNE","SPECIAL SKILLS","","False","MENU_ITEM_TALENTS_SPECIAL_HEADING.text[0]","",""
