"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_PC_Thief.d:305","Nie tutaj – to teren Starego Obozu. Rozejrzyj się po kanionie, na pewno coś znajdziesz. Nawet jeśli będzie to tylko zardzewiały kilof.","Not from here - that's Old Camp property. Just look around the canyon, there's bound to be something. Even if it's just a rusty pickaxe.","","","Diego-CH0-None-Diego-67611","",""
"Content/Story/Missions/DIA_PC_Thief.d:326","Słuchaj, POZWOLISZ mi się tu przespać.","You WILL let me sleep in here.","","False","DIA_PC_Thief_You_Let_Me_Sleep_Here.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:331","Słuchaj, POZWOLISZ mi się tu przespać.","You WILL let me sleep in here. ","","","Diego-CH0-None-Hero-31895","",""
"Content/Story/Missions/DIA_PC_Thief.d:331","Uważaj, chłopcze. Na pewno chcesz się tak bawić?","Watch yourself, lad. Are you sure you wanna go down that route?","","","Diego-CH0-None-Diego-68146","",""
"Content/Story/Missions/DIA_PC_Thief.d:335","Tylko żartowałem.","I'm just joking.","","False","DIA_PC_Thief_You_Let_Me_Sleep_Here_Info.DIA_PC_Thief_You_Let_Me_Sleep_Here.DIA_PC_Thief_This_Is_A_Joke","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:338","Stary dziad z ciebie.","You're an old man.","","False","DIA_PC_Thief_You_Let_Me_Sleep_Here_Info.DIA_PC_Thief_You_Let_Me_Sleep_Here.DIA_PC_Thief_You_Are_Old","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:343","Stary dziad z ciebie.","You're an old man. ","","","Diego-CH0-None-Hero-72690","",""
"Content/Story/Missions/DIA_PC_Thief.d:347","W takim razie miejmy to z głowy.","Then let's get this over with.","","","Diego-CH0-None-Diego-85201","",""
"Content/Story/Missions/DIA_PC_Thief.d:355","Tylko żartowałem.","I'm just joking.","","","Diego-CH0-None-Hero-91798","",""
"Content/Story/Missions/DIA_PC_Thief.d:357","To lepiej nie żartuj, bo mało kto ma tutaj poczucie humoru.","Well, don't. This prison's full of killjoys.","","","Diego-CH0-None-Diego-10917","",""
"Content/Story/Missions/DIA_PC_Thief.d:371","Miał miejsce wypadek. Kirgo nie żyje.","There was an accident. Kirgo's dead.","","False","DIA_PC_Thief_About_Kirgo_Death.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:381","Miał miejsce wypadek. Kirgo nie żyje.","There was an accident. Kirgo's dead. ","","","Diego-CH0-None-Hero-6226","",""
"Content/Story/Missions/DIA_PC_Thief.d:382","Co?!","... What?","","","Diego-CH0-None-Diego-31204","",""
"Content/Story/Missions/DIA_PC_Thief.d:382","Trenowaliśmy walkę i źle się to skończyło. Uznałem, że powinienem ci powiedzieć.","We had a practice fight, and it didn't end well. I figured I should tell you.","","","Diego-CH0-None-Hero-9564","",""
"Content/Story/Missions/DIA_PC_Thief.d:384","Dobrze rozumiem? Zabiłeś jednego z naszych ludzi i wróciłeś, żeby mi o tym powiedzieć?","Let me get this straight: you killed one of our men, and you came back to tell me?","","","Diego-CH0-None-Diego-50517","",""
"Content/Story/Missions/DIA_PC_Thief.d:385","Na to wychodzi.","More or less.","","","Diego-CH0-None-Hero-99938","",""
"Content/Story/Missions/DIA_PC_Thief.d:385","Jesteś albo wyjątkowo uczciwy, albo wyjątkowo głupi. Szlag, ten dzień robi się coraz paskudniejszy.","... You are either extremely honest or extremely dumb. Godsdammit, this day keeps getting worse.","","","Diego-CH0-None-Diego-4242","",""
"Content/Story/Missions/DIA_PC_Thief.d:386","Wynoś się z Placu Wymian i nie rzucaj w oczy.","Get out of the Exchange Zone and keep your head low. ","","","Diego-CH0-None-Diego-74131","",""
"Content/Story/Missions/DIA_PC_Thief.d:388","I, gdy nasi ludzie oczyszczą drogę, zapomnij o wszystkim, co mówiłem o przeprawie do Starego Obozu. Odpadasz.","And forget everything I said about going to the Old Camp once our guys clear the path. You're out. ","","","Diego-CH0-None-Diego-75116","",""
"Content/Story/Missions/DIA_PC_Thief.d:389","W porządku, dziękuję.","All right. Thank you.","","False","DIA_PC_Thief_About_Kirgo_Death_Here_Info.DIA_PC_Thief_About_Kirgo_Death.DIA_PC_Thief_About_Kirgo_Death_I_Understand_Thank_You","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:393","Nie jesteś pod wrażeniem?","Aren't you impressed?","","False","DIA_PC_Thief_About_Kirgo_Death_Here_Info.DIA_PC_Thief_About_Kirgo_Death.DIA_PC_Thief_About_Kirgo_Death_Are_You_Impressed","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:396","Nie zabijesz mnie?","You're not going to kill me?","","False","DIA_PC_Thief_About_Kirgo_Death_Here_Info.DIA_PC_Thief_About_Kirgo_Death.DIA_PC_Thief_About_Kirgo_Death_Will_You_Spare_Me","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:398","Nie jesteś pod wrażeniem?","Aren't you impressed?","","","Diego-CH0-None-Caption-69944-0","",""
"Content/Story/Missions/DIA_PC_Thief.d:402","Czy jes...","Am I-","","","Diego-CH0-None-Diego-94971","",""
"Content/Story/Missions/DIA_PC_Thief.d:404","Nie jestem pewien, czy próbujesz być zabawny, ale moja cierpliwość ma granice.","I'm not sure if you're trying to be funny, but I'm running out of patience. ","","","Diego-CH0-None-Diego-76598","",""
"Content/Story/Missions/DIA_PC_Thief.d:407","Nie zabijesz mnie?","You're not going to kill me?","","","Diego-CH0-None-Caption-96231-0","",""
"Content/Story/Missions/DIA_PC_Thief.d:411","A chcesz, żebym to zrobił?","Do you want me to?","","","Diego-CH0-None-Diego-16593","",""
"Content/Story/Missions/DIA_PC_Thief.d:413","Nie.","No.","","","Diego-CH0-None-Hero-54250","",""
"Content/Story/Missions/DIA_PC_Thief.d:414","To nie zadawaj głupich pytań.","Then don't ask stupid questions. ","","","Diego-CH0-None-Diego-95015","",""
"Content/Story/Missions/DIA_PC_Thief.d:415","W porządku, dziękuję.","All right. Thank you.","","","Diego-CH0-None-Hero-67451","",""
"Content/Story/Missions/DIA_PC_Thief.d:417","Nie mów tak. To był wypadek i nie pójdziesz przez niego do piachu.","Don't give me that. It was an accident, and you're not going to die for it.","","","Diego-CH0-None-Diego-31013","",""
"Content/Story/Missions/DIA_PC_Thief.d:419","Idź już stąd. I pod żadnym pozorem nie mów nic Orry’emu.","Now go. And whatever you do, DON'T tell Orry. ","","","Diego-CH0-None-Diego-1177","",""
"Content/Story/Missions/DIA_PC_Thief.d:404","W porządku?","All right?","","False","TEXT_MATTM_20230808_122333","",""
