"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_GRD_254_Orry.d:302","Gdzie mogę dostać broń?","Where can I find a weapon?","","False","DIA_GRD_254_Orry_Your_Beer_Info.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Weapon","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:303","Jak się żyje w Starym Obozie?","What's it like in the Old Camp?","","False","DIA_GRD_254_Orry_Your_Beer_Info.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Life_In_The_Old_Camp","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:306","Naprawdę nie mogę spać na Placu Wymian? Przynajmniej do czasu, aż uprzątną rumowisko?","Can't you let me sleep in the exchange zone? Just until they've cleared the rubble?","","False","DIA_GRD_254_Orry_Your_Beer_Info.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:312","Naprawdę nie mogę spać na Placu Wymian? Przynajmniej do czasu, aż uprzątną rumowisko?","Can't you let me sleep in the exchange zone? Just until they've cleared the rubble? ","","","Orry-CH0-G1RDemo_OrryBeer-Hero-36883","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:313","Dopóki nie dołączysz do Starego Obozu – nic z tego. Diego na pewno już ci to wyjaśnił.","Not until you've joined the Old Camp, mate. As I'm sure Diego already told you. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-5926","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:315","A nie mogę po prostu dołączyć do was z marszu?","What if you sign me up right now?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-26122","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:315","Tylko Gomez może przyjmować nowych członków.","There's only one man who can do that, and that's Gomez. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-60815","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:316","Powiem ci szczerze. Jeśli nie masz na tyle pomyślunku, żeby zostać Cieniem lub Strażnikiem, to lepiej się do nas nie pchać.","And frankly, unless you got what it takes to become a Shadow or a warder, think twice whether you really wanna join us. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-62379","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:319","Większość świeżaków ląduje z kilofem w kopalni. Będą wydobywać rudę do usranej śmierci. Nie chcesz takiego życia.","Most green-bloods, they just give a pickaxe and have 'em mine nuggets for the rest of their lives. You don't want that.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-8934","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:320","To wszystko. Dzięki.","That's all. Thanks.","","False","DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Thats_All","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:326","A może jakieś inne rady? Jak przeżyć w Kolonii?","How about some general advice? About life in the Colony?","","False","DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:331","Gdzie mogę dostać broń?","Where can I find a weapon?","","False","DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Weapon","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:337","A jakiś porządny miecz?","What about a proper sword?","","False","DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Good_Sword","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:340","Jak się żyje w Starym Obozie?","What's it like in the Old Camp?","","False","DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Life_In_The_Old_Camp","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:346","Jeśli nie mogę spać na Placu Wymian, to gdzie?","If not in the ""Exchange Zone,"" where can I sleep?","","False","DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_If_Not_Here_Then_Where","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:350","Jeśli nie mogę spać na Placu Wymian, to gdzie?","If not in the ""Exchange Zone,"" where can I sleep?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-31470","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:351","A co, na ziemi nie łaska?","Ground won't do?","","","Orry-CH0-G1RDemo_OrryBeer-Orry-72919","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:351","Diego mówił, że w okolicy kanionu łazi cieniostwór.","Diego said they saw a shadowbeast near the canyon.","","","Orry-CH0-G1RDemo_OrryBeer-Hero-35560","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:352","Aaa, no tak. Psiajucha, pechowo. Możesz spróbować w starym obozie Kopaczy na występie skalnym naprzeciwko zatopionej kopalni.","Oh, right, I remember. Bollocks, tough luck. Maybe try the old diggers' camp up on the ledge across the flooded mine.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-11063","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:358","Wydaje mi się, że widziałem, jak ktoś się tam kręci... Może ci z Nowego Obozu. Zresztą sam się przekonasz.","Though I think I saw some folks messin' about around there ... New Campers, maybe. You'll find out.  ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-57449","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:362","Jak się żyje w Starym Obozie?","What's it like in the Old Camp?  ","","","Orry-CH0-G1RDemo_OrryBeer-Caption-18442-0","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:363","Czasem słońce, czasem sraczka.","Could be better, could be worse. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-7851","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:364","Wiesz... Jeśli dogadasz się z ogarami, będzie to pewnie najlepsza opcja na normalne życie w tym miejscu.","Well, if you make nice with the bloodhounds, it's probably your best bet for a normal life here.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-67623","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:369","Yhym. A konkretniej?","In what sense?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-47911","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:371","Ale jeśli wkurzysz niewłaściwych ludzi...","If you piss off the wrong guys, though ... ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-45936","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:374","Łapię.","I get it.","","","Orry-CH0-G1RDemo_OrryBeer-Hero-90405","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:375","Gdzie mogę dostać broń?","Where can I find a weapon?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-75124","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:377","Na pewno nie od nas.","Well, not from us. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-21858","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:378","Spróbuj poszukać wokół Opuszczonej Kopalni. Wala się tam pewnie sporo starych narzędzi, może nawet jakieś żelastwo.","Maybe try the area around the Abandoned Mine. There's probably still some old tools, or maybe even a blade up there.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-10311","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:383","To wszystko. Dzięki.","That's all. Thanks.","","False","DIA_GRD_254_Orry_Your_Beer_About_Weapon.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Thats_All","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:384","A może jakieś inne rady? Jak przeżyć w Kolonii?","How about some general advice? About life in the Colony?","","False","DIA_GRD_254_Orry_Your_Beer_About_Weapon.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:391","A jakiś porządny miecz?","What about a proper sword?","","False","DIA_GRD_254_Orry_Your_Beer_About_Weapon.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Good_Sword","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:393","Jak się żyje w Starym Obozie?","What's it like in the Old Camp?","","False","DIA_GRD_254_Orry_Your_Beer_About_Weapon.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Life_In_The_Old_Camp","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:398","Naprawdę nie mogę spać na Placu Wymian? Przynajmniej do czasu, aż uprzątną rumowisko?","Can't you let me sleep in the exchange zone? Just until they've cleared the rubble?","","False","DIA_GRD_254_Orry_Your_Beer_About_Weapon.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:407","Jeśli nie mogę spać na Placu Wymian, to gdzie?","If not in the ""Exchange Zone,"" where can I sleep?","","False","DIA_GRD_254_Orry_Your_Beer_About_Weapon.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_If_Not_Here_Then_Where","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:409","A jakiś porządny miecz?","What about a proper sword?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-59001","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:410","Taki to będziesz musiał ukraść. Albo kupić.","That, you'll have to take or buy from someone. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-10367","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:411","Mam dla ciebie radę: ciesz się ze wszystkiego, co tu dostajesz, i staraj się nie sprawiać wrażenia, że świat jest ci coś winien.","Word of advice? Be grateful for whatever you get in here, and try not to come across like the world owes you somethin'. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-62457","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:416","Bo nie jest.","Cause it doesn't. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-79853","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:418","W porządku. Rozejrzę się.","All right. I'll take a look.","","","Orry-CH0-G1RDemo_OrryBeer-Hero-54075","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:419","Tak zrób.","Do that.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-21881","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:421","A może jakieś inne rady? Jak przeżyć w Kolonii?","How about some general advice? About life in the Colony?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-21109","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:422","Pogódź się z losem.","Make your peace with it.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-18513","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:422","Z losem?","With being here?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-81881","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:424","Ta. To jest teraz twój dom i zostaniesz tu do usranej śmierci. Nie słuchaj bełkotu ryżojadów czy innych kultystów.","Yeah. This place is your home now, and you're here to stay - no matter what the rice-eaters or the cultists will try and tell you. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-34140","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:426","Jak już sobie wbijesz to jedno do głowy, będzie ci się tutaj żyło całkiem znośnie.","Once you've gotten that into your head, life can be quite all right in here.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-42085","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:428","Pewnie masz rację.","You're probably right.","","False","DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Maybe_You_Are_Right","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:431","Nie planuję się tutaj zestarzeć.","I don't plan on growing old in here.","","False","DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Leaving","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:433","Brzmi niewesoło.","Sounds bleak.","","False","DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Sounds_Bad","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:438","Ryżojady i kultyści?","Rice-eaters and cultists?","","False","DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Rice_Eater","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:443","Ryżojady i kultyści?","Rice-eaters and cultists?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-6832","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:446","Zobaczysz.","You'll find out.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-25768","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:451","Brzmi niewesoło.","Sounds bleak.","","","Orry-CH0-G1RDemo_OrryBeer-Hero-43544","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:452","Przyzwyczaisz się.","You'll come around.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-71564","",""
